mesh_index,h,enforcement,p,projector,exponent_label,exponent,quadrature_degree,c_stab,skipped_zero_bases
30,0.047140452079103314,multiplier,2.5,P_h,p,2.5,6,1.0000000000000004,0
30,0.047140452079103314,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.0123644333174335,0
30,0.047140452079103314,multiplier,2.5,P_h_perp,2,2.0,6,0.7669883720961264,0
30,0.047140452079103314,multiplier,2.5,P_h_perp,p,2.5,6,0.7283395619335846,0
30,0.047140452079103314,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8447027759647339,0
30,0.047140452079103314,strong,1.5,P_h,2,2.0,6,1.0000000000000002,0
30,0.047140452079103314,strong,1.5,P_h,p,1.5,6,1.1538020950494743,0
30,0.047140452079103314,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000007,0
30,0.047140452079103314,strong,1.5,P_h_perp,2,2.0,6,0.7709892971120732,0
30,0.047140452079103314,strong,1.5,P_h_perp,p,1.5,6,0.9949072352643127,0
30,0.047140452079103314,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038198721214289,0
30,0.047140452079103314,strong,2.5,P_h,2,2.0,6,1.0000000000000002,0
30,0.047140452079103314,strong,2.5,P_h,p,2.5,6,1.0000000000000004,0
30,0.047140452079103314,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.0123644333855257,0
30,0.047140452079103314,strong,2.5,P_h_perp,2,2.0,6,0.7709892971120732,0
30,0.047140452079103314,strong,2.5,P_h_perp,p,2.5,6,0.7276227392713476,0
30,0.047140452079103314,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441502849629948,0
31,0.045619792334616084,multiplier,1.5,P_h,2,2.0,6,1.0000000000000004,0
31,0.045619792334616084,multiplier,1.5,P_h,p,1.5,6,1.1541659753415392,0
31,0.045619792334616084,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000007,0
31,0.045619792334616084,multiplier,1.5,P_h_perp,2,2.0,6,0.7671162241702748,0
31,0.045619792334616084,multiplier,1.5,P_h_perp,p,1.5,6,0.9951529996863183,0
31,0.045619792334616084,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7053205256397773,0
31,0.045619792334616084,multiplier,2.5,P_h,2,2.0,6,1.0000000000000004,0
31,0.045619792334616084,multiplier,2.5,P_h,p,2.5,6,1.0000000000000004,0
31,0.045619792334616084,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.0124410048492543,0
31,0.045619792334616084,multiplier,2.5,P_h_perp,2,2.0,6,0.7671162241702748,0
31,0.045619792334616084,multiplier,2.5,P_h_perp,p,2.5,6,0.7283314866842219,0
31,0.045619792334616084,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8446969684777256,0
31,0.045619792334616084,strong,1.5,P_h,2,2.0,6,1.0000000000000004,0
31,0.045619792334616084,strong,1.5,P_h,p,1.5,6,1.1541659756834788,0
31,0.045619792334616084,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
31,0.045619792334616084,strong,1.5,P_h_perp,2,2.0,6,0.7709892917256592,0
31,0.045619792334616084,strong,1.5,P_h_perp,p,1.5,6,0.9951530038930936,0
31,0.045619792334616084,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038198668264914,0
31,0.045619792334616084,strong,2.5,P_h,2,2.0,6,1.0000000000000004,0
31,0.045619792334616084,strong,2.5,P_h,p,2.5,6,1.0000000000000004,0
31,0.045619792334616084,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.012441004905778,0
31,0.045619792334616084,strong,2.5,P_h_perp,2,2.0,6,0.7709892917256592,0
31,0.045619792334616084,strong,2.5,P_h_perp,p,2.5,6,0.7276227343282756,0
31,0.045619792334616084,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441503834595112,0
32,0.04419417382415922,multiplier,1.5,P_h,2,2.0,6,1.0000000000000004,0
32,0.04419417382415922,multiplier,1.5,P_h,p,1.5,6,1.1544805355051557,0
32,0.04419417382415922,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
32,0.04419417382415922,multiplier,1.5,P_h_perp,2,2.0,6,0.7672361582908853,0
32,0.04419417382415922,multiplier,1.5,P_h_perp,p,1.5,6,0.9953661549206101,0
32,0.04419417382415922,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7052802439969033,0
32,0.04419417382415922,multiplier,2.5,P_h,2,2.0,6,1.0000000000000004,0
32,0.04419417382415922,multiplier,2.5,P_h,p,2.5,6,1.0000000000000004,0
32,0.04419417382415922,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.0125099113775031,0
32,0.04419417382415922,multiplier,2.5,P_h_perp,2,2.0,6,0.7672361582908853,0
32,0.04419417382415922,multiplier,2.5,P_h_perp,p,2.5,6,0.7283231891271699,0
32,0.04419417382415922,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8446912500314514,0
32,0.04419417382415922,strong,1.5,P_h,2,2.0,6,1.0000000000000004,0
32,0.04419417382415922,strong,1.5,P_h,p,1.5,6,1.1544805358122572,0
32,0.04419417382415922,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000007,0
32,0.04419417382415922,strong,1.5,P_h_perp,2,2.0,6,0.7709892871419788,0
32,0.04419417382415922,strong,1.5,P_h_perp,p,1.5,6,0.9953661585870265,0
32,0.04419417382415922,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038198623206681,0
32,0.04419417382415922,strong,2.5,P_h,2,2.0,6,1.0000000000000004,0
32,0.04419417382415922,strong,2.5,P_h,p,2.5,6,1.0000000000000004,0
32,0.04419417382415922,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.0125099114246472,0
32,0.04419417382415922,strong,2.5,P_h_perp,2,2.0,6,0.7709892871419788,0
32,0.04419417382415922,strong,2.5,P_h_perp,p,2.5,6,0.7276227301224825,0
32,0.04419417382415922,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441504703329554,0
33,0.04285495643554845,multiplier,1.5,P_h,2,2.0,6,1.0000000000000004,0
33,0.04285495643554845,multiplier,1.5,P_h,p,1.5,6,1.1547987403040176,0
33,0.04285495643554845,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
33,0.04285495643554845,multiplier,1.5,P_h_perp,2,2.0,6,0.7673488878823426,0
33,0.04285495643554845,multiplier,1.5,P_h_perp,p,1.5,6,0.9955826645451018,0
33,0.04285495643554845,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7052420210574177,0
33,0.04285495643554845,multiplier,2.5,P_h,2,2.0,6,1.0000000000000004,0
33,0.04285495643554845,multiplier,2.5,P_h,p,2.5,6,1.0000000000000004,0
33,0.04285495643554845,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.0125755387793864,0
33,0.04285495643554845,multiplier,2.5,P_h_perp,2,2.0,6,0.7673488878823426,0
33,0.04285495643554845,multiplier,2.5,P_h_perp,p,2.5,6,0.7283147445994133,0
33,0.04285495643554845,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8446856274269474,0
33,0.04285495643554845,strong,1.5,P_h,2,2.0,6,1.0000000000000004,0
33,0.04285495643554845,strong,1.5,P_h,p,1.5,6,1.1547987405499711,0
33,0.04285495643554845,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000007,0
33,0.04285495643554845,strong,1.5,P_h_perp,2,2.0,6,0.7709892832216626,0
33,0.04285495643554845,strong,1.5,P_h_perp,p,1.5,6,0.9955826677533541,0
33,0.04285495643554845,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038198584669539,0
33,0.04285495643554845,strong,2.5,P_h,2,2.0,6,1.0000000000000004,0
33,0.04285495643554845,strong,2.5,P_h,p,2.5,6,1.0000000000000004,0
33,0.04285495643554845,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.0125755388188988,0
33,0.04285495643554845,strong,2.5,P_h_perp,2,2.0,6,0.7709892832216626,0
33,0.04285495643554845,strong,2.5,P_h_perp,p,2.5,6,0.727622726525848,0
33,0.04285495643554845,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441505472473162,0
34,0.04159451654038516,multiplier,1.5,P_h,2,2.0,6,1.0000000000000004,0
34,0.04159451654038516,multiplier,1.5,P_h,p,1.5,6,1.1550763119883376,0
34,0.04159451654038516,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
34,0.04159451654038516,multiplier,1.5,P_h_perp,2,2.0,6,0.7674550431636018,0
34,0.04159451654038516,multiplier,1.5,P_h_perp,p,1.5,6,0.9958485449681804,0
34,0.04159451654038516,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7052057074039906,0
34,0.04159451654038516,multiplier,2.5,P_h,2,2.0,6,1.0000000000000004,0
34,0.04159451654038516,multiplier,2.5,P_h,p,2.5,6,1.0000000000000004,0
34,0.04159451654038516,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.0126349890901625,0
34,0.04159451654038516,multiplier,2.5,P_h_perp,2,2.0,6,0.7674550431636018,0
34,0.04159451654038516,multiplier,2.5,P_h_perp,p,2.5,6,0.7283062139937572,0
34,0.04159451654038516,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8446801054167252,0
34,0.04159451654038516,strong,1.5,P_h,2,2.0,6,1.0000000000000004,0
34,0.04159451654038516,strong,1.5,P_h,p,1.5,6,1.1550763122110668,0
34,0.04159451654038516,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
34,0.04159451654038516,strong,1.5,P_h_perp,2,2.0,6,0.7709892798527699,0
34,0.04159451654038516,strong,1.5,P_h_perp,p,1.5,6,0.9958485383125136,0
34,0.04159451654038516,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038198551553021,0
34,0.04159451654038516,strong,2.5,P_h,2,2.0,6,1.0000000000000004,0
34,0.04159451654038516,strong,2.5,P_h,p,2.5,6,1.0000000000000004,0
34,0.04159451654038516,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.0126349891235193,0
34,0.04159451654038516,strong,2.5,P_h_perp,2,2.0,6,0.7709892798527699,0
34,0.04159451654038516,strong,2.5,P_h_perp,p,2.5,6,0.7276227234354968,0
34,0.04159451654038516,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441506155888988,0
35,0.04040610178208844,multiplier,1.5,P_h,2,2.0,6,1.0000000000000004,0
35,0.04040610178208844,multiplier,1.5,P_h,p,1.5,6,1.1553569212486368,0
35,0.04040610178208844,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
35,0.04040610178208844,multiplier,1.5,P_h_perp,2,2.0,6,0.7675551829341546,0
35,0.04040610178208844,multiplier,1.5,P_h_perp,p,1.5,6,0.9961343559023828,0
35,0.04040610178208844,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7051711671776851,0
35,0.04040610178208844,multiplier,2.5,P_h,2,2.0,6,1.0000000000000004,0
35,0.04040610178208844,multiplier,2.5,P_h,p,2.5,6,1.0000000000000004,0
35,0.04040610178208844,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.0126917716591735,0
35,0.04040610178208844,multiplier,2.5,P_h_perp,2,2.0,6,0.7675551829341546,0
35,0.04040610178208844,multiplier,2.5,P_h_perp,p,2.5,6,0.7282976465189324,0
35,0.04040610178208844,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8446746871376186,0
35,0.04040610178208844,strong,1.5,P_h,2,2.0,6,1.0000000000000004,0
35,0.04040610178208844,strong,1.5,P_h,p,1.5,6,1.1553569214289283,0
35,0.04040610178208844,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
35,0.04040610178208844,strong,1.5,P_h_perp,2,2.0,6,0.7709892769447907,0
35,0.04040610178208844,strong,1.5,P_h_perp,p,1.5,6,0.9961343502241343,0
35,0.04040610178208844,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038198522967397,0
35,0.04040610178208844,strong,2.5,P_h,2,2.0,6,1.0000000000000004,0
35,0.04040610178208844,strong,2.5,P_h,p,2.5,6,1.0000000000000004,0
35,0.04040610178208844,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.0126917716873665,0
35,0.04040610178208844,strong,2.5,P_h_perp,2,2.0,6,0.7709892769447907,0
35,0.04040610178208844,strong,2.5,P_h_perp,p,2.5,6,0.7276227207682602,0
35,0.04040610178208844,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441506765188808,0
36,0.039283710065919325,multiplier,1.5,P_h,2,2.0,6,1.0000000000000002,0
36,0.039283710065919325,multiplier,1.5,P_h,p,1.5,6,1.1556036598871413,0
36,0.039283710065919325,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
36,0.039283710065919325,multiplier,1.5,P_h_perp,2,2.0,6,0.7676498044118746,0
36,0.039283710065919325,multiplier,1.5,P_h_perp,p,1.5,6,0.9963857386640972,0
36,0.039283710065919325,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7051382766615159,0
36,0.039283710065919325,multiplier,2.5,P_h,2,2.0,6,1.0000000000000002,0
36,0.039283710065919325,multiplier,2.5,P_h,p,2.5,6,1.0000000000000004,0
36,0.039283710065919325,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.0127435111283565,0
36,0.039283710065919325,multiplier,2.5,P_h_perp,2,2.0,6,0.7676498044118746,0
36,0.039283710065919325,multiplier,2.5,P_h_perp,p,2.5,6,0.7282890818971157,0
36,0.039283710065919325,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8446693744504172,0
36,0.039283710065919325,strong,1.5,P_h,2,2.0,6,1.0000000000000004,0
36,0.039283710065919325,strong,1.5,P_h,p,1.5,6,1.1556036600516042,0
36,0.039283710065919325,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000007,0
36,0.039283710065919325,strong,1.5,P_h_perp,2,2.0,6,0.770989274424083,0
36,0.039283710065919325,strong,1.5,P_h_perp,p,1.5,6,0.9963857333271355,0
36,0.039283710065919325,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038198498188731,0
36,0.039283710065919325,strong,2.5,P_h,2,2.0,6,1.0000000000000004,0
36,0.039283710065919325,strong,2.5,P_h,p,2.5,6,1.0000000000000004,0
36,0.039283710065919325,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.0127435111524132,0
36,0.039283710065919325,strong,2.5,P_h_perp,2,2.0,6,0.770989274424083,0
36,0.039283710065919325,strong,2.5,P_h_perp,p,2.5,6,0.7276227184564847,0
36,0.039283710065919325,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441507310148108,0
37,0.03822198817224589,multiplier,1.5,P_h,2,2.0,6,1.0000000000000004,0
37,0.03822198817224589,multiplier,1.5,P_h,p,1.5,6,1.1558529563394577,0
37,0.03822198817224589,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
37,0.03822198817224589,multiplier,1.5,P_h_perp,2,2.0,6,0.7677393514884021,0
37,0.03822198817224589,multiplier,1.5,P_h_perp,p,1.5,6,0.9966405707760956,0
37,0.03822198817224589,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7051069230214263,0
37,0.03822198817224589,multiplier,2.5,P_h,2,2.0,6,1.0000000000000004,0
37,0.03822198817224589,multiplier,2.5,P_h,p,2.5,6,1.0000000000000004,0
37,0.03822198817224589,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.0127930541067285,0
37,0.03822198817224589,multiplier,2.5,P_h_perp,2,2.0,6,0.7677393514884021,0
37,0.03822198817224589,multiplier,2.5,P_h_perp,p,2.5,6,0.7282805521235162,0
37,0.03822198817224589,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8446641682094829,0
37,0.03822198817224589,strong,1.5,P_h,2,2.0,6,1.0000000000000004,0
37,0.03822198817224589,strong,1.5,P_h,p,1.5,6,1.1558529564738653,0
37,0.03822198817224589,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000007,0
37,0.03822198817224589,strong,1.5,P_h_perp,2,2.0,6,0.7709892722303737,0
37,0.03822198817224589,strong,1.5,P_h_perp,p,1.5,6,0.9966405661772797,0
37,0.03822198817224589,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038198476624525,0
37,0.03822198817224589,strong,2.5,P_h,2,2.0,6,1.0000000000000004,0
37,0.03822198817224589,strong,2.5,P_h,p,2.5,6,1.0000000000000004,0
37,0.03822198817224589,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.0127930541272174,0
37,0.03822198817224589,strong,2.5,P_h_perp,2,2.0,6,0.7709892722303737,0
37,0.03822198817224589,strong,2.5,P_h_perp,p,2.5,6,0.7276227164448058,0
37,0.03822198817224589,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441507799035953,0
38,0.03721614637823946,multiplier,1.5,P_h,2,2.0,6,1.0000000000000004,0
38,0.03721614637823946,multiplier,1.5,P_h,p,1.5,6,1.1560737244137864,0
38,0.03721614637823946,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
38,0.03721614637823946,multiplier,1.5,P_h_perp,2,2.0,6,0.7678242216911965,0
38,0.03721614637823946,multiplier,1.5,P_h_perp,p,1.5,6,0.9968662253782008,0
38,0.03721614637823946,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7050770031883672,0
38,0.03721614637823946,multiplier,2.5,P_h,2,2.0,6,1.0000000000000004,0
38,0.03721614637823946,multiplier,2.5,P_h,p,2.5,6,1.0000000000000004,0
38,0.03721614637823946,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.01283843210063,0
38,0.03721614637823946,multiplier,2.5,P_h_perp,2,2.0,6,0.7678242216911965,0
38,0.03721614637823946,multiplier,2.5,P_h_perp,p,2.5,6,0.7282720828809995,0
38,0.03721614637823946,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8446590684774979,0
38,0.03721614637823946,strong,1.5,P_h,2,2.0,6,1.0000000000000004,0
38,0.03721614637823946,strong,1.5,P_h,p,1.5,6,1.156073724537191,0
38,0.03721614637823946,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
38,0.03721614637823946,strong,1.5,P_h_perp,2,2.0,6,0.770989270314055,0
38,0.03721614637823946,strong,1.5,P_h_perp,p,1.5,6,0.9968662210487569,0
38,0.03721614637823946,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038198457787096,0
38,0.03721614637823946,strong,2.5,P_h,2,2.0,6,1.0000000000000004,0
38,0.03721614637823946,strong,2.5,P_h,p,2.5,6,1.0000000000000004,0
38,0.03721614637823946,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.0128384321182822,0
38,0.03721614637823946,strong,2.5,P_h_perp,2,2.0,6,0.770989270314055,0
38,0.03721614637823946,strong,2.5,P_h_perp,p,2.5,6,0.7276227146876653,0
38,0.03721614637823946,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441508238878841,0
39,0.036261886214694776,multiplier,1.5,P_h,2,2.0,6,1.0000000000000004,0
39,0.036261886214694776,multiplier,1.5,P_h,p,1.5,6,1.1562966662291976,0
39,0.036261886214694776,multiplier,1.5,P_h,p_prime,3.0,6,1.0000000000000007,0
39,0.036261886214694776,multiplier,1.5,P_h_perp,2,2.0,6,0.7679047720826949,0
39,0.036261886214694776,multiplier,1.5,P_h_perp,p,1.5,6,0.9970948391601998,0
39,0.036261886214694776,multiplier,1.5,P_h_perp,p_prime,3.0,6,0.7050484228660955,0
39,0.036261886214694776,multiplier,2.5,P_h,2,2.0,6,1.0000000000000004,0
39,0.036261886214694776,multiplier,2.5,P_h,p,2.5,6,1.0000000000000004,0
39,0.036261886214694776,multiplier,2.5,P_h,p_prime,1.6666666666666667,6,1.012881982227651,0
39,0.036261886214694776,multiplier,2.5,P_h_perp,2,2.0,6,0.7679047720826949,0
39,0.036261886214694776,multiplier,2.5,P_h_perp,p,2.5,6,0.7282636946823181,0
39,0.036261886214694776,multiplier,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8446540746967772,0
39,0.036261886214694776,strong,1.5,P_h,2,2.0,6,1.0000000000000004,0
39,0.036261886214694776,strong,1.5,P_h,p,1.5,6,1.1562966663309244,0
39,0.036261886214694776,strong,1.5,P_h,p_prime,3.0,6,1.0000000000000004,0
39,0.036261886214694776,strong,1.5,P_h_perp,2,2.0,6,0.7709892686340807,0
39,0.036261886214694776,strong,1.5,P_h_perp,p,1.5,6,0.9970948353967077,0
39,0.036261886214694776,strong,1.5,P_h_perp,p_prime,3.0,6,0.7038198441272955,0
39,0.036261886214694776,strong,2.5,P_h,2,2.0,6,1.0000000000000004,0
39,0.036261886214694776,strong,2.5,P_h,p,2.5,6,1.0000000000000004,0
39,0.036261886214694776,strong,2.5,P_h,p_prime,1.6666666666666667,6,1.012881982242786,0
39,0.036261886214694776,strong,2.5,P_h_perp,2,2.0,6,0.7709892686340807,0
39,0.036261886214694776,strong,2.5,P_h_perp,p,2.5,6,0.7276227131473726,0
39,0.036261886214694776,strong,2.5,P_h_perp,p_prime,1.6666666666666667,6,0.8441508635673095,0
